ymdhm,wl_1018662,wl_1018680,wl_1018683,wl_1019630
2022-07-10 00:20,1.2,2.96,0.78,1.94
2022-07-10 00:30,1.2,2.96,0.78,1.94
2022-07-10 00:40,1.19,2.96,0.78,1.94
2022-07-10 00:50,1.2,2.96,0.78,1.94
2022-07-10 01:00,1.2,2.96,0.78,1.94
2022-07-10 01:10,1.19,2.96,0.78,1.94
2022-07-10 01:20,1.19,2.96,0.78,1.94
2022-07-10 01:30,1.19,2.96,0.78,1.94
2022-07-10 01:40,1.19,2.96,0.78,1.94
2022-07-10 01:50,1.19,2.96,0.78,1.94
2022-07-10 02:00,1.19,2.95,0.78,1.94
2022-07-10 02:10,1.19,2.95,0.78,1.94
2022-07-10 02:20,1.19,2.95,0.78,1.93
2022-07-10 02:30,1.19,2.95,0.78,1.93
2022-07-10 02:40,1.19,2.95,0.78,1.93
2022-07-10 02:50,1.19,2.95,0.78,1.93
2022-07-10 03:00,1.19,2.95,0.78,1.93
2022-07-10 03:10,1.19,2.95,0.77,2.0
2022-07-10 03:20,1.19,2.95,0.77,2.06
2022-07-10 03:30,1.19,2.95,0.77,2.1
2022-07-10 03:40,1.19,2.95,0.78,2.12
2022-07-10 03:50,1.19,2.96,0.85,2.14
2022-07-10 04:00,1.18,3.04,0.9,2.15
2022-07-10 04:10,1.21,3.09,0.94,2.16
2022-07-10 04:20,1.29,3.12,0.96,2.16
2022-07-10 04:30,1.39,3.14,0.99,2.16
2022-07-10 04:40,1.48,3.16,1.0,2.15
2022-07-10 04:50,1.53,3.23,1.01,2.12
2022-07-10 05:00,1.56,3.28,1.06,2.07
2022-07-10 05:10,1.59,3.31,1.09,2.03
2022-07-10 05:20,1.6,3.31,1.1,2.01
2022-07-10 05:30,1.59,3.31,1.09,2.02
2022-07-10 05:40,1.58,3.27,1.04,2.05
2022-07-10 05:50,1.54,3.22,1.01,2.1
2022-07-10 06:00,1.49,3.19,1.0,2.14
2022-07-10 06:10,1.43,3.16,0.99,2.17
2022-07-10 06:20,1.38,3.15,0.98,2.17
2022-07-10 06:30,1.35,3.14,0.98,2.17
2022-07-10 06:40,1.34,3.13,0.98,2.16
2022-07-10 06:50,1.32,3.13,0.96,2.15
2022-07-10 07:00,1.33,3.13,0.95,2.13
2022-07-10 07:10,1.35,3.13,0.94,2.12
2022-07-10 07:20,1.37,3.12,0.94,2.12
2022-07-10 07:30,1.37,3.12,0.94,2.1
2022-07-10 07:40,1.38,3.12,0.93,2.08
2022-07-10 07:50,1.37,3.12,0.93,2.06
2022-07-10 08:00,1.37,3.12,0.93,2.05
2022-07-10 08:10,1.36,3.12,0.93,2.04
2022-07-10 08:20,1.35,3.11,0.92,2.03
2022-07-10 08:30,1.34,3.1,0.92,2.04
2022-07-10 08:40,1.34,3.1,0.92,2.04
2022-07-10 08:50,1.31,3.08,0.9,2.05
2022-07-10 09:00,1.3,3.07,0.89,2.05
2022-07-10 09:10,1.3,3.07,0.89,2.05
2022-07-10 09:20,1.3,3.07,0.89,2.04
2022-07-10 09:30,1.28,3.06,0.88,2.03
2022-07-10 09:40,1.28,3.06,0.88,2.03
2022-07-10 09:50,1.27,3.06,0.87,2.03
2022-07-10 10:00,1.29,3.05,0.86,2.03
2022-07-10 10:10,1.29,3.05,0.86,2.03
2022-07-10 10:20,1.29,3.05,0.86,2.01
2022-07-10 10:30,1.28,3.05,0.86,2.01
2022-07-10 10:40,1.27,3.04,0.86,2.01
2022-07-10 10:50,1.27,3.04,0.85,2.0
2022-07-10 11:00,1.27,3.04,0.85,2.0
2022-07-10 11:10,1.26,3.03,0.85,2.0
2022-07-10 11:20,1.26,3.03,0.85,2.0
2022-07-10 11:30,1.26,3.02,0.84,1.99
2022-07-10 11:40,1.26,3.02,0.83,1.99
2022-07-10 11:50,1.25,3.01,0.83,1.99
2022-07-10 12:00,1.25,3.01,0.83,1.99
2022-07-10 12:10,1.25,3.01,0.83,1.99
2022-07-10 12:20,1.24,3.01,0.83,1.98
2022-07-10 12:30,1.24,3.0,0.83,1.98
2022-07-10 12:40,1.25,3.0,0.82,1.98
2022-07-10 12:50,1.25,3.0,0.82,1.98
2022-07-10 13:00,1.24,3.0,0.82,1.98
2022-07-10 13:10,1.24,3.0,0.82,1.97
2022-07-10 13:20,1.24,3.0,0.82,1.97
2022-07-10 13:30,1.24,3.0,0.82,1.97
2022-07-10 13:40,1.23,3.0,0.81,1.97
2022-07-10 13:50,1.22,2.99,0.81,1.96
2022-07-10 14:00,1.23,2.99,0.81,1.96
2022-07-10 14:10,1.23,2.99,0.81,1.96
2022-07-10 14:20,1.23,2.99,0.8,1.96
2022-07-10 14:30,1.22,2.98,0.8,1.96
2022-07-10 14:40,1.22,2.98,0.8,1.96
2022-07-10 14:50,1.22,2.98,0.8,1.96
2022-07-10 15:00,1.22,2.98,0.8,1.95
2022-07-10 15:10,1.22,2.98,0.8,1.95
2022-07-10 15:20,1.22,2.98,0.8,1.95
2022-07-10 15:30,1.22,2.98,0.8,1.95
2022-07-10 15:40,1.22,2.98,0.8,1.95
2022-07-10 15:50,1.22,2.98,0.8,1.97
2022-07-10 16:00,1.22,2.98,0.79,1.99
2022-07-10 16:10,1.21,2.98,0.79,2.02
2022-07-10 16:20,1.21,2.97,0.8,2.02
2022-07-10 16:30,1.21,2.97,0.83,2.03
2022-07-10 16:40,1.21,3.01,0.87,2.02
2022-07-10 16:50,1.22,3.04,0.89,2.0
2022-07-10 17:00,1.25,3.07,0.91,1.97
2022-07-10 17:10,1.25,3.07,0.91,1.97
2022-07-10 17:20,1.36,3.08,0.9,1.94
2022-07-10 17:30,1.31,3.07,0.91,1.95
2022-07-10 17:40,1.39,3.09,0.87,1.94
2022-07-10 17:50,1.4,3.09,0.86,1.95
2022-07-10 18:00,1.37,3.07,0.87,1.95
2022-07-10 18:10,1.31,3.06,0.86,1.95
2022-07-10 18:20,1.27,3.06,0.88,1.96
2022-07-10 18:30,1.25,3.05,0.87,1.98
2022-07-10 18:40,1.24,3.03,0.86,2.0
2022-07-10 18:50,1.24,3.03,0.86,2.0
2022-07-10 19:00,1.24,3.02,0.85,2.02
2022-07-10 19:10,1.24,3.01,0.83,2.03
2022-07-10 19:20,1.24,3.01,0.84,2.02
2022-07-10 19:30,1.24,3.01,0.85,2.01
2022-07-10 19:40,1.25,3.02,0.85,1.99
2022-07-10 19:50,1.26,3.02,0.85,1.98
2022-07-10 20:00,1.27,3.02,0.85,1.97
2022-07-10 20:10,1.27,3.02,0.85,1.97
2022-07-10 20:20,1.27,3.02,0.83,1.97
2022-07-10 20:30,1.26,3.02,0.83,1.96
2022-07-10 20:40,1.26,3.01,0.83,1.96
2022-07-10 20:50,1.26,3.01,0.83,1.96
2022-07-10 21:00,1.24,3.01,0.83,1.97
2022-07-10 21:10,1.23,3.01,0.83,1.97
2022-07-10 21:20,1.23,3.0,0.83,1.98
2022-07-10 21:30,1.23,3.0,0.82,1.98
2022-07-10 21:40,1.23,3.0,0.82,1.98
2022-07-10 21:50,1.23,3.0,0.81,1.98
2022-07-10 22:00,1.23,3.0,0.81,1.98
2022-07-10 22:10,1.23,3.0,0.81,1.98
2022-07-10 22:20,1.22,3.0,0.81,1.97
2022-07-10 22:30,1.22,3.0,0.81,1.97
2022-07-10 22:40,1.22,3.0,0.81,1.97
2022-07-10 22:50,1.23,3.0,0.81,1.96
2022-07-10 23:00,1.23,2.99,0.81,1.97
2022-07-10 23:10,1.23,2.99,0.81,1.97
2022-07-10 23:20,1.23,2.99,0.81,1.97
2022-07-10 23:30,1.23,2.99,0.81,1.97
2022-07-10 23:40,1.22,2.99,0.81,1.95
2022-07-10 23:50,1.22,2.98,0.81,1.94
2022-07-11 00:00,1.22,2.98,0.81,1.94
2022-07-11 00:10,1.22,2.98,0.81,1.94
2022-07-11 00:20,1.22,2.98,0.81,1.94
2022-07-11 00:30,1.22,2.98,0.81,1.94
2022-07-11 00:40,1.22,2.98,0.81,1.94
2022-07-11 00:50,1.23,2.98,0.8,1.93
2022-07-11 01:00,1.22,2.98,0.8,1.93
2022-07-11 01:10,1.22,2.98,0.8,1.94
2022-07-11 01:20,1.22,2.98,0.8,1.94
2022-07-11 01:30,1.21,2.98,0.8,1.94
2022-07-11 01:40,1.21,2.98,0.8,1.94
2022-07-11 01:50,1.2,2.97,0.8,1.95
2022-07-11 02:00,1.2,2.97,0.8,1.96
2022-07-11 02:10,1.2,2.97,0.8,1.96
2022-07-11 02:20,1.2,2.97,0.8,1.96
2022-07-11 02:30,1.21,2.97,0.79,1.95
2022-07-11 02:40,1.21,2.97,0.79,1.95
2022-07-11 02:50,1.2,2.97,0.79,1.95
2022-07-11 03:00,1.2,2.97,0.79,1.94
2022-07-11 03:10,1.21,2.97,0.79,1.95
2022-07-11 03:20,1.21,2.97,0.79,1.95
2022-07-11 03:30,1.21,2.97,0.79,1.95
2022-07-11 03:40,1.21,2.97,0.79,1.95
2022-07-11 03:50,1.21,2.97,0.79,1.98
2022-07-11 04:00,1.2,2.97,0.79,2.07
2022-07-11 04:10,1.2,2.97,0.79,2.15
2022-07-11 04:20,1.19,2.96,0.79,2.21
2022-07-11 04:30,1.19,2.96,0.79,2.21
2022-07-11 04:40,1.19,3.03,0.94,2.28
2022-07-11 04:50,1.19,3.03,0.94,2.28
2022-07-11 05:00,1.27,3.17,1.05,2.32
2022-07-11 05:10,1.37,3.23,1.09,2.34
2022-07-11 05:20,1.53,3.26,1.13,2.36
2022-07-11 05:30,1.63,3.3,1.16,2.37
2022-07-11 05:40,1.7,3.43,1.2,2.38
2022-07-11 05:50,1.75,3.5,1.29,2.37
2022-07-11 06:00,1.8,3.54,1.35,2.34
2022-07-11 06:10,1.84,3.58,1.38,2.3
2022-07-11 06:20,1.84,3.58,1.38,2.3
2022-07-11 06:30,1.87,3.6,1.4,2.25
2022-07-11 06:40,1.89,3.61,1.38,2.29
2022-07-11 06:50,1.88,3.57,1.34,2.32
2022-07-11 07:00,1.88,3.57,1.34,2.32
2022-07-11 07:10,1.81,3.47,1.27,2.37
2022-07-11 07:20,1.76,3.43,1.26,2.38
2022-07-11 07:30,1.7,3.43,1.25,2.39
2022-07-11 07:40,1.65,3.42,1.25,2.38
2022-07-11 07:50,1.63,3.41,1.25,2.38
2022-07-11 08:00,1.62,3.4,1.24,2.37
2022-07-11 08:10,1.66,3.39,1.22,2.37
2022-07-11 08:20,1.65,3.39,1.21,2.35
2022-07-11 08:30,1.66,3.39,1.2,2.34
2022-07-11 08:40,1.64,3.39,1.2,2.32
2022-07-11 08:50,1.65,3.38,1.19,2.31
2022-07-11 09:00,1.65,3.38,1.19,2.29
2022-07-11 09:10,1.65,3.38,1.19,2.29
2022-07-11 09:20,1.66,3.37,1.19,2.29
2022-07-11 09:30,1.64,3.36,1.17,2.29
2022-07-11 09:40,1.63,3.36,1.17,2.29
2022-07-11 09:50,1.63,3.35,1.17,2.28
2022-07-11 10:00,1.63,3.34,1.17,2.28
2022-07-11 10:10,1.62,3.34,1.16,2.26
2022-07-11 10:20,1.61,3.34,1.16,2.27
2022-07-11 10:30,1.61,3.33,1.15,2.28
2022-07-11 10:40,1.61,3.33,1.15,2.28
2022-07-11 10:50,1.61,3.32,1.14,2.26
2022-07-11 11:00,1.61,3.32,1.14,2.26
2022-07-11 11:10,1.59,3.32,1.13,2.24
2022-07-11 11:20,1.57,3.32,1.13,2.24
2022-07-11 11:30,1.54,3.31,1.13,2.23
2022-07-11 11:40,1.53,3.28,1.12,2.23
2022-07-11 11:50,1.52,3.27,1.1,2.23
2022-07-11 12:00,1.49,3.27,1.09,2.23
2022-07-11 12:10,1.49,3.26,1.08,2.22
2022-07-11 12:20,1.49,3.26,1.08,2.22
2022-07-11 12:30,1.47,3.23,1.05,2.2
2022-07-11 12:40,1.47,3.23,1.05,2.18
2022-07-11 12:50,1.47,3.23,1.04,2.17
2022-07-11 13:00,1.46,3.22,1.04,2.17
2022-07-11 13:10,1.46,3.22,1.04,2.17
2022-07-11 13:20,1.47,3.22,1.04,2.15
2022-07-11 13:30,1.47,3.21,1.02,2.14
2022-07-11 13:40,1.47,3.2,1.01,2.13
2022-07-11 13:50,1.46,3.2,1.0,2.13
2022-07-11 14:00,1.47,3.19,1.0,2.13
2022-07-11 14:10,1.5,3.18,1.0,2.13
2022-07-11 14:20,1.5,3.19,0.99,2.13
2022-07-11 14:30,1.5,3.2,1.01,2.12
2022-07-11 14:40,1.49,3.2,1.02,2.12
2022-07-11 14:50,1.49,3.2,1.02,2.12
2022-07-11 15:00,1.49,3.2,1.02,2.12
2022-07-11 15:10,1.49,3.2,1.02,2.12
2022-07-11 15:20,1.49,3.2,1.04,2.14
2022-07-11 15:30,1.49,3.2,1.02,2.15
2022-07-11 15:40,1.49,3.2,1.02,2.15
2022-07-11 15:50,1.49,3.2,1.02,2.15
2022-07-11 16:00,1.49,3.2,1.02,2.15
2022-07-11 16:10,1.49,3.21,1.04,2.15
2022-07-11 16:20,1.49,3.21,1.04,2.15
2022-07-11 16:30,1.49,3.21,1.04,2.15
2022-07-11 16:40,1.49,3.21,1.03,2.16
2022-07-11 16:50,1.5,3.22,1.04,2.19
2022-07-11 17:00,1.5,3.22,1.04,2.22
2022-07-11 17:10,1.51,3.22,1.04,2.25
2022-07-11 17:20,1.5,3.22,1.05,2.27
2022-07-11 17:30,1.51,3.23,1.09,2.29
2022-07-11 17:40,1.51,3.23,1.09,2.29
2022-07-11 17:50,1.5,3.27,1.12,2.29
2022-07-11 18:00,1.54,3.33,1.17,2.25
2022-07-11 18:10,1.59,3.36,1.19,2.22
2022-07-11 18:20,1.63,3.37,1.19,2.21
2022-07-11 18:30,1.63,3.37,1.19,2.21
2022-07-11 18:40,1.7,3.38,1.16,2.22
2022-07-11 18:50,1.7,3.37,1.14,2.23
2022-07-11 19:00,1.7,3.37,1.14,2.23
2022-07-11 19:10,1.65,3.34,1.15,2.25
2022-07-11 19:20,1.62,3.33,1.15,2.24
2022-07-11 19:30,1.6,3.33,1.15,2.25
2022-07-11 19:40,1.6,3.33,1.15,2.25
2022-07-11 19:50,1.59,3.32,1.14,2.26
2022-07-11 20:00,1.58,3.32,1.13,2.27
2022-07-11 20:10,1.58,3.31,1.13,2.26
2022-07-11 20:20,1.58,3.31,1.13,2.26
2022-07-11 20:30,1.59,3.31,1.13,2.25
2022-07-11 20:40,1.58,3.31,1.13,2.25
2022-07-11 20:50,1.58,3.31,1.13,2.24
2022-07-11 21:00,1.59,3.31,1.13,2.24
2022-07-11 21:10,1.59,3.31,1.13,2.24
2022-07-11 21:20,1.6,3.31,1.13,2.24
2022-07-11 21:30,1.59,3.31,1.13,2.23
2022-07-11 21:40,1.59,3.31,1.13,2.24
2022-07-11 21:50,1.59,3.31,1.13,2.24
2022-07-11 22:00,1.59,3.31,1.13,2.24
2022-07-11 22:10,1.63,3.31,1.12,2.25
2022-07-11 22:20,1.63,3.31,1.12,2.25
2022-07-11 22:30,1.64,3.33,1.13,2.25
2022-07-11 22:40,1.64,3.33,1.14,2.25
2022-07-11 22:50,1.65,3.33,1.15,2.25
2022-07-11 23:00,1.65,3.34,1.15,2.25
2022-07-11 23:10,1.66,3.34,1.15,2.25
2022-07-11 23:20,1.66,3.34,1.15,2.25
2022-07-11 23:30,1.66,3.34,1.16,2.26
2022-07-11 23:40,1.66,3.35,1.16,2.28
2022-07-11 23:50,1.66,3.35,1.16,2.28
2022-07-12 00:00,1.66,3.35,1.16,2.28
2022-07-12 00:10,1.66,3.35,1.17,2.28
2022-07-12 00:20,1.65,3.36,1.18,2.29
2022-07-12 00:30,1.65,3.36,1.18,2.29
2022-07-12 00:40,1.66,3.36,1.18,2.28
2022-07-12 00:50,1.64,3.36,1.18,2.3
2022-07-12 01:00,1.64,3.36,1.18,2.3
2022-07-12 01:10,1.65,3.36,1.18,2.29
2022-07-12 01:20,1.64,3.36,1.18,2.3
2022-07-12 01:30,1.65,3.36,1.18,2.31
2022-07-12 01:40,1.65,3.36,1.18,2.3
2022-07-12 01:50,1.65,3.36,1.18,2.29
2022-07-12 02:00,1.64,3.36,1.18,2.29
2022-07-12 02:10,1.65,3.36,1.18,2.29
2022-07-12 02:20,1.65,3.36,1.18,2.29
2022-07-12 02:30,1.65,3.36,1.18,2.3
2022-07-12 02:40,1.64,3.36,1.18,2.3
2022-07-12 02:50,1.63,3.36,1.18,2.3
2022-07-12 03:00,1.64,3.36,1.18,2.3
2022-07-12 03:10,1.63,3.36,1.18,2.3
2022-07-12 03:20,1.63,3.36,1.18,2.3
2022-07-12 03:30,1.64,3.36,1.18,2.3
2022-07-12 03:40,1.65,3.36,1.18,2.29
2022-07-12 03:50,1.64,3.35,1.18,2.29
2022-07-12 04:00,1.64,3.35,1.18,2.29
2022-07-12 04:10,1.64,3.35,1.18,2.29
2022-07-12 04:20,1.65,3.35,1.18,2.29
2022-07-12 04:30,1.64,3.35,1.18,2.28
2022-07-12 04:40,1.64,3.35,1.18,2.3
2022-07-12 04:50,1.65,3.35,1.17,2.43
2022-07-12 05:00,1.65,3.35,1.17,2.43
2022-07-12 05:10,1.65,3.35,1.17,2.62
2022-07-12 05:20,1.65,3.35,1.17,2.62
2022-07-12 05:30,1.64,3.43,1.36,2.77
2022-07-12 05:40,1.64,3.58,1.47,2.82
2022-07-12 05:50,1.72,3.67,1.55,2.86
2022-07-12 06:00,1.87,3.76,1.62,2.9
2022-07-12 06:10,2.07,3.83,1.69,2.93
2022-07-12 06:20,2.22,3.91,1.74,2.95
2022-07-12 06:30,2.22,3.91,1.74,2.95
2022-07-12 06:40,2.32,4.06,1.83,2.97
2022-07-12 06:50,2.49,4.23,2.02,2.94
2022-07-12 07:00,2.56,4.28,2.07,2.9
2022-07-12 07:10,2.56,4.28,2.07,2.9
2022-07-12 07:20,2.58,4.31,2.09,2.88
2022-07-12 07:30,2.62,4.3,2.08,2.87
2022-07-12 07:40,2.59,4.26,2.04,2.88
2022-07-12 07:50,2.55,4.22,1.99,2.89
2022-07-12 08:00,2.5,4.16,1.94,2.89
2022-07-12 08:10,2.44,4.1,1.9,2.88
2022-07-12 08:20,2.44,4.1,1.9,2.88
2022-07-12 08:30,2.32,4.02,1.83,2.84
2022-07-12 08:40,2.28,3.99,1.79,2.81
2022-07-12 08:50,2.24,3.95,1.75,2.79
2022-07-12 09:00,2.24,3.95,1.75,2.79
2022-07-12 09:10,2.21,3.91,1.72,2.76
2022-07-12 09:20,2.15,3.85,1.65,2.7
2022-07-12 09:30,2.12,3.82,1.63,2.67
2022-07-12 09:40,2.1,3.79,1.6,2.64
2022-07-12 09:50,2.08,3.76,1.57,2.61
2022-07-12 10:00,2.05,3.73,1.54,2.59
2022-07-12 10:10,2.03,3.71,1.52,2.56
2022-07-12 10:20,2.03,3.71,1.52,2.56
2022-07-12 10:30,1.99,3.69,1.49,2.54
2022-07-12 10:40,1.94,3.63,1.44,2.52
2022-07-12 10:50,1.92,3.61,1.41,2.5
2022-07-12 11:00,1.89,3.59,1.4,2.49
2022-07-12 11:10,1.86,3.56,1.38,2.46
2022-07-12 11:20,1.86,3.56,1.38,2.46
2022-07-12 11:30,1.81,3.54,1.34,2.43
2022-07-12 11:40,1.8,3.52,1.32,2.42
2022-07-12 11:50,1.79,3.49,1.3,2.41
2022-07-12 12:00,1.78,3.48,1.29,2.41
2022-07-12 12:10,1.76,3.46,1.27,2.38
2022-07-12 12:20,1.76,3.46,1.27,2.38
2022-07-12 12:30,1.71,3.44,1.27,2.34
2022-07-12 12:40,1.7,3.44,1.25,2.32
2022-07-12 12:50,1.7,3.44,1.25,2.32
2022-07-12 13:00,1.69,3.39,1.2,2.31
2022-07-12 13:10,1.69,3.39,1.2,2.31
2022-07-12 13:20,1.66,3.36,1.18,2.29
2022-07-12 13:30,1.64,3.35,1.16,2.28
2022-07-12 13:40,1.63,3.34,1.16,2.26
2022-07-12 13:50,1.62,3.33,1.14,2.24
2022-07-12 14:00,1.62,3.33,1.14,2.24
2022-07-12 14:10,1.6,3.31,1.12,2.22
2022-07-12 14:20,1.59,3.3,1.11,2.21
2022-07-12 14:30,1.61,3.29,1.1,2.2
2022-07-12 14:40,1.6,3.29,1.09,2.19
2022-07-12 14:50,1.6,3.29,1.09,2.18
2022-07-12 15:00,1.58,3.28,1.09,2.18
2022-07-12 15:10,1.58,3.28,1.09,2.18
2022-07-12 15:20,1.58,3.27,1.08,2.16
2022-07-12 15:30,1.58,3.27,1.08,2.16
2022-07-12 15:40,1.56,3.26,1.07,2.16
2022-07-12 15:50,1.56,3.25,1.06,2.17
2022-07-12 16:00,1.55,3.24,1.05,2.16
2022-07-12 16:10,1.54,3.24,1.04,2.2
2022-07-12 16:20,1.53,3.23,1.04,2.21
2022-07-12 16:30,1.53,3.23,1.04,2.21
2022-07-12 16:40,1.53,3.22,1.03,2.21
2022-07-12 16:50,1.52,3.22,1.07,2.21
2022-07-12 17:00,1.52,3.25,1.07,2.19
2022-07-12 17:10,1.47,3.25,1.07,2.18
2022-07-12 17:20,1.48,3.25,1.07,2.18
2022-07-12 17:30,1.48,3.25,1.07,2.18
2022-07-12 17:40,1.49,3.22,1.04,2.28
2022-07-12 17:50,1.49,3.22,1.04,2.36
2022-07-12 18:00,1.49,3.22,1.04,2.36
2022-07-12 18:10,1.48,3.22,1.05,2.41
2022-07-12 18:20,1.48,3.27,1.17,2.44
2022-07-12 18:30,1.48,3.23,1.09,2.44
2022-07-12 18:40,1.54,3.43,1.29,2.46
2022-07-12 18:50,1.63,3.48,1.32,2.46
2022-07-12 19:00,1.78,3.51,1.34,2.45
2022-07-12 19:10,1.88,3.54,1.35,2.41
2022-07-12 19:20,1.94,3.63,1.38,2.36
2022-07-12 19:30,1.97,3.68,1.43,2.3
2022-07-12 19:40,1.98,3.68,1.45,2.26
2022-07-12 19:50,1.98,3.65,1.4,2.25
2022-07-12 20:00,1.95,3.6,1.37,2.26
2022-07-12 20:10,1.91,3.55,1.33,2.31
2022-07-12 20:20,1.85,3.5,1.3,2.36
2022-07-12 20:30,1.78,3.47,1.28,2.38
2022-07-12 20:40,1.73,3.44,1.26,2.38
2022-07-12 20:50,1.73,3.44,1.26,2.38
2022-07-12 21:00,1.65,3.39,1.23,2.36
2022-07-12 21:10,1.63,3.38,1.21,2.35
2022-07-12 21:20,1.63,3.38,1.21,2.35
2022-07-12 21:30,1.62,3.37,1.2,2.33
2022-07-12 21:40,1.61,3.36,1.17,2.31
2022-07-12 21:50,1.61,3.36,1.17,2.31
2022-07-12 22:00,1.61,3.32,1.13,2.24
2022-07-12 22:10,1.61,3.33,1.15,2.26
2022-07-12 22:20,1.57,3.3,1.11,2.21
2022-07-12 22:30,1.56,3.28,1.09,2.19
2022-07-12 22:40,1.54,3.27,1.08,2.18
2022-07-12 22:50,1.53,3.25,1.07,2.17
2022-07-12 23:00,1.52,3.24,1.06,2.17
2022-07-12 23:10,1.5,3.23,1.05,2.16
2022-07-12 23:20,1.49,3.22,1.04,2.14
2022-07-12 23:30,1.48,3.21,1.03,2.13
2022-07-12 23:40,1.48,3.21,1.03,2.13
2022-07-12 23:50,1.46,3.18,1.0,2.11
2022-07-13 00:00,1.46,3.18,1.0,2.11
2022-07-13 00:10,1.39,3.17,0.99,2.09
2022-07-13 00:20,1.43,3.18,0.99,2.1
2022-07-13 00:30,1.36,3.12,0.94,2.08
2022-07-13 00:40,1.36,3.11,0.94,2.1
2022-07-13 00:50,1.35,3.11,0.93,2.12
2022-07-13 01:00,1.36,3.1,0.92,2.12
2022-07-13 01:10,1.35,3.09,0.91,2.11
2022-07-13 01:20,1.35,3.09,0.91,2.11
2022-07-13 01:30,1.34,3.11,0.93,2.07
2022-07-13 01:40,1.34,3.11,0.93,2.07
2022-07-13 01:50,1.39,3.11,0.93,2.07
2022-07-13 02:00,1.4,3.11,0.93,2.07
2022-07-13 02:10,1.42,3.11,0.92,2.07
2022-07-13 02:20,1.41,3.11,0.92,2.07
2022-07-13 02:30,1.41,3.11,0.92,2.07
2022-07-13 02:40,1.41,3.12,0.93,2.07
2022-07-13 02:50,1.4,3.12,0.93,2.06
2022-07-13 03:00,1.4,3.12,0.93,2.06
2022-07-13 03:10,1.38,3.12,0.93,2.08
2022-07-13 03:20,1.39,3.12,0.93,2.09
2022-07-13 03:30,1.39,3.12,0.93,2.09
2022-07-13 03:40,1.39,3.12,0.93,2.1
2022-07-13 03:50,1.38,3.12,0.94,2.1
2022-07-13 04:00,1.38,3.12,0.94,2.1
2022-07-13 04:10,1.39,3.12,0.94,2.09
2022-07-13 04:20,1.39,3.12,0.94,2.09
2022-07-13 04:30,1.39,3.12,0.94,2.09
2022-07-13 04:40,1.4,3.12,0.94,2.09
2022-07-13 04:50,1.4,3.12,0.94,2.09
2022-07-13 05:00,1.4,3.12,0.94,2.08
2022-07-13 05:10,1.4,3.12,0.95,2.09
2022-07-13 05:20,1.4,3.13,0.95,2.17
2022-07-13 05:30,1.4,3.13,0.95,2.35
2022-07-13 05:40,1.4,3.13,0.95,2.48
2022-07-13 05:50,1.4,3.13,0.95,2.58
2022-07-13 06:00,1.4,3.13,1.14,2.67
2022-07-13 06:10,1.4,3.13,1.14,2.67
2022-07-13 06:20,1.4,3.47,1.38,2.82
2022-07-13 06:30,1.61,3.57,1.47,2.88
2022-07-13 06:40,1.81,3.66,1.57,2.94
2022-07-13 06:50,2.05,3.74,1.65,3.0
2022-07-13 07:00,2.18,3.93,1.72,3.06
2022-07-13 07:10,2.32,4.09,1.9,3.11
2022-07-13 07:20,2.46,4.22,2.03,3.14
2022-07-13 07:30,2.59,4.32,2.14,3.15
2022-07-13 07:40,2.7,4.43,2.23,3.16
2022-07-13 07:50,2.7,4.43,2.23,3.16
2022-07-13 08:00,2.87,4.58,2.35,3.24
2022-07-13 08:10,2.93,4.61,2.39,3.24
2022-07-13 08:20,2.96,4.63,2.41,3.2
2022-07-13 08:30,2.94,4.64,2.41,3.17
2022-07-13 08:40,2.94,4.64,2.41,3.17
2022-07-13 08:50,2.89,4.56,2.33,3.14
2022-07-13 09:00,2.89,4.56,2.33,3.14
2022-07-13 09:10,2.86,4.48,2.26,3.14
2022-07-13 09:20,2.68,4.36,2.14,3.12
2022-07-13 09:30,2.61,4.3,2.11,3.09
2022-07-13 09:40,2.54,4.25,2.06,3.05
2022-07-13 09:50,2.54,4.25,2.06,3.05
2022-07-13 10:00,2.47,4.15,1.96,2.97
2022-07-13 10:10,2.43,4.12,1.92,2.94
2022-07-13 10:20,2.4,4.08,1.89,2.9
2022-07-13 10:30,2.37,4.04,1.85,2.86
2022-07-13 10:40,2.32,4.01,1.82,2.82
2022-07-13 10:50,2.32,4.01,1.82,2.82
2022-07-13 11:00,2.27,3.96,1.76,2.76
2022-07-13 11:10,2.27,3.96,1.76,2.76
2022-07-13 11:20,2.24,3.91,1.7,2.71
2022-07-13 11:30,2.21,3.88,1.68,2.69
2022-07-13 11:40,2.21,3.88,1.68,2.69
2022-07-13 11:50,2.18,3.83,1.64,2.65
2022-07-13 12:00,2.17,3.82,1.6,2.63
2022-07-13 12:10,2.15,3.81,1.6,2.62
2022-07-13 12:20,2.14,3.79,1.59,2.61
2022-07-13 12:30,2.13,3.77,1.58,2.59
2022-07-13 12:40,2.12,3.77,1.57,2.58
2022-07-13 12:50,2.11,3.76,1.55,2.57
2022-07-13 13:00,2.11,3.75,1.54,2.56
2022-07-13 13:10,2.1,3.74,1.53,2.55
2022-07-13 13:20,2.09,3.73,1.52,2.54
2022-07-13 13:30,2.08,3.71,1.51,2.54
2022-07-13 13:40,2.07,3.7,1.5,2.53
2022-07-13 13:50,2.05,3.7,1.49,2.52
2022-07-13 14:00,2.04,3.69,1.48,2.51
2022-07-13 14:10,2.03,3.68,1.48,2.51
2022-07-13 14:20,2.03,3.68,1.48,2.51
